ID,target,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26
420,False,0.0227,3.2792,-9.019,0.1166,-0.4747,-0.8073,0.0113,0.3078,0.8434,-0.1572,1.6176,0.0064,-1.5234,0.2929,-0.4162,3.523,-0.2211,-3.1423,-8.6192,-6.364,-0.2203,-0.1961,5.5494,8.7092,-0.0781,-4.499,2.8601
421,False,0.1925,3.0923,-4.103,0.0772,2.2163,-0.5525,0.0096,-5.058,0.1511,-0.1453,2.0082,-0.0044,-2.4716,0.6605,-0.1452,2.0185,0.4806,-4.4983,15.9767,5.3615,0.1706,-0.0752,-0.5657,3.8109,0.0542,-2.9715,0.7
422,False,0.4331,0.673,-1.9337,-0.1721,0.0891,0.6437,0.0271,0.7591,-1.0439,0.4685,2.2534,-0.0221,1.1592,0.124,-0.3203,0.4737,0.7169,-1.3921,-5.5117,-3.4741,0.1828,-0.1792,1.2063,1.3424,-0.1051,1.5285,-3.1961
423,False,0.3315,2.0404,-6.3772,-0.3952,-0.6325,0.0066,0.0124,-6.6627,0.1158,0.0732,0.4823,0.0022,-1.6062,0.4236,-0.0964,2.9185,-0.3356,4.5406,-8.7515,-1.2948,0.0987,0.1459,0.5768,6.2956,-0.2825,3.7461,2.4118
424,False,0.0536,1.3506,-0.9164,0.2088,0.1116,0.5375,0.0173,4.4199,-1.0615,0.1177,1.1272,0.0031,-0.6371,0.594,-0.1502,0.8559,0.1888,1.6608,6.654,6.1906,-0.2401,-0.2701,1.0529,1.0106,-0.1618,4.6027,1.3014
425,True,0.0222,1.4734,-1.3134,0.1978,0.1116,-0.142,0.0138,,0.0629,0.0405,0.6549,0.003,0.8076,0.5257,-0.0997,1.3628,-0.0253,-1.2715,1.2323,2.4479,-0.4591,0.0616,0.0191,1.4444,-0.1471,3.0695,3.5599
426,False,0.2527,4.642,-3.5078,0.252,1.0287,1.0188,0.0232,-2.4503,-0.4266,0.4462,2.3442,-0.0036,3.6607,0.1838,-0.4162,0.3872,0.5655,-1.0927,6.1912,-3.9952,0.0559,-0.0692,-0.7927,3.1348,-0.2931,0.1951,2.3658
427,True,0.1571,1.2472,-9.5703,-0.0522,-0.2642,-1.0126,0.0026,3.5674,-0.2061,-0.1988,-0.3532,0.0103,0.0939,0.3474,-0.1435,4.5214,-0.7012,-3.1218,-3.0653,4.2008,-0.0283,-0.2925,-0.3843,9.5588,,1.2558,0.9516
428,False,0.3262,-0.04,-7.0582,0.1207,-0.8655,-1.6496,0.0171,-11.5771,0.4113,0.0984,-2.7509,0.0058,0.4411,0.1754,0.2942,3.7737,-0.9301,-2.1821,-12.7847,-3.3319,0.1001,-0.349,0.5283,7.7865,-0.0805,1.1453,3.7818
429,True,0.2706,6.3958,-6.3093,0.108,0.277,0.7144,0.004,0.4081,-0.7705,-0.1364,0.3189,-0.0059,5.9395,0.4969,-0.1031,3.3037,-0.1841,,2.7531,4.2719,-0.1107,-0.0011,0.6102,6.3774,0.0568,1.2373,-1.1203
430,False,0.0651,2.5731,-2.9787,-0.0529,2.1336,0.5941,0.0244,2.8152,-0.6162,0.2084,-0.989,0.0029,1.8822,0.1287,-0.0206,1.9352,0.4917,-1.4892,-0.3545,-3.5214,-0.0788,-0.1901,-0.4574,3.2577,0.295,2.3772,0.5888
431,True,0.3297,0.2053,-4.4287,-0.1295,-1.2714,-1.5293,0.0086,-4.2556,-0.0694,-0.2879,0.9728,0.0105,-0.8604,0.4912,-0.0509,3.3672,0.0965,-0.5776,15.9105,2.3531,0.0462,-0.2742,-0.7758,4.2104,-0.0177,3.0406,2.3974
432,False,0.2634,3.3955,-3.5461,0.1308,0.2695,-1.3028,0.0025,-1.6479,0.0232,-0.0279,1.2543,-0.0072,-1.0388,0.6008,-0.4263,2.9111,0.0079,-1.1808,10.0922,7.7303,0.1325,-0.1249,0.8891,3.2884,0.3733,-0.5526,3.6541
433,True,0.1302,4.8591,-4.3516,-0.1832,-0.0462,-0.7578,0.0028,1.411,0.9978,-0.0353,0.5459,0.0114,0.8044,0.6155,0.1191,3.6518,-0.0217,-3.5977,-3.1976,1.8794,-0.0272,-0.123,-0.9422,4.3026,0.0974,-0.005,1.2559
434,True,0.1964,-0.3672,-11.5522,0.2804,-0.4672,-0.1349,0.0144,-4.6568,0.1423,-0.0502,0.2644,0.0041,0.2591,0.2366,0.1477,4.4809,0.0079,,9.1004,2.9217,0.1584,-0.1993,0.1746,11.1021,0.0086,5.5783,0.1972
435,False,0.4513,0.3701,-11.7611,-0.0437,0.4349,-0.4817,0.0136,7.0275,0.8346,0.0122,-2.5783,0.003,0.5301,0.3012,0.0265,2.9704,-0.3429,0.2552,-15.2971,-4.7058,0.2105,-0.4099,1.033,11.807,-0.1575,0.3644,2.3673
436,False,0.1925,3.8529,-9.9707,-0.1873,0.2018,0.5941,0.021,-2.0491,0.3099,-0.0175,0.7821,-0.0077,-1.0505,0.3578,0.1545,1.963,0.1704,1.8312,-3.8587,3.0875,0.0563,-0.016,2.0066,9.6013,-0.0521,-1.3379,3.4291
437,False,0.31,-1.0263,-5.9432,0.1475,0.6679,1.8045,0.0269,1.4612,0.1379,0.5636,-0.435,-0.0095,-1.5501,0.1497,-0.3354,0.5414,0.7243,,-0.2884,-3.8294,0.3649,-0.0845,-0.385,6.0231,-0.1151,4.092,-1.0449
438,False,0.3408,0.2559,-7.0572,-0.2978,1.1339,0.7852,0.0236,10.2369,-0.8322,0.2143,-0.3986,-0.0192,-0.4617,0.0489,0.0602,0.8183,0.4215,-6.4791,-0.9495,-0.2762,0.3311,-0.05,-1.1212,7.1405,0.2932,1.2607,2.6531
439,False,0.2724,0.3957,-2.8029,-0.1195,-0.1364,0.6507,0.0244,12.8446,-0.2766,0.1816,0.7911,-0.0044,-1.0929,0.363,0.0972,0.3887,0.7243,-1.4779,10.4227,-0.7026,0.1136,-0.1912,-2.498,2.5794,0.1057,7.5087,6.9278
440,False,0.45,-1.2267,-9.5029,0.1248,0.1492,-0.7012,0.0128,-3.1022,0.9184,-0.1304,-0.7892,-0.0003,-1.5104,0.1369,0.0349,2.9704,0.1224,2.4983,-10.8672,-3.0951,-0.2989,-0.0282,2.1636,9.5163,-0.1317,2.2779,-1.1322
441,False,0.4469,3.6295,-12.1363,-0.204,-0.377,0.0208,0.0066,0.2075,1.0419,-0.5435,-0.8527,0.0137,-0.176,0.5456,-0.061,3.9257,-0.9966,2.0745,-14.9666,-5.298,-0.4432,0.0559,-0.0831,12.1964,-0.1667,1.6311,0.7106
442,False,0.1143,2.9679,-11.4791,0.1657,-0.4446,0.5375,0.014,2.4641,0.6935,-0.5079,-0.1807,0.0072,-0.455,0.4969,-0.0206,3.9441,-0.0143,-1.2544,-2.2719,-4.919,0.0796,-0.0023,-0.8958,11.2532,-0.1495,2.2358,4.7742
443,True,0.1143,-1.1773,-8.7362,-0.3738,-0.9106,-0.6021,0.0027,2.9154,0.3275,-0.1527,-1.5066,0.0101,-0.959,0.4667,0.0939,4.5295,-0.7639,,-0.9495,1.5004,0.0851,0.3471,-0.3302,8.8154,0.3641,1.5282,2.0894
444,False,0.2509,2.608,-1.5359,-0.2036,-0.9257,0.1553,0.028,6.175,-0.5059,0.3852,1.0454,-0.0222,2.2453,0.2913,-0.0661,1.787,0.7502,0.6355,1.8274,-2.645,0.2308,0.3401,1.9964,1.1178,0.518,,1.6473
445,True,0.0489,1.1765,-3.2158,-0.4126,1.0512,-0.8003,0.0077,-10.7246,0.354,-0.2285,0.6731,0.0119,-1.5136,0.594,0.3649,3.2,-0.1103,-3.8941,8.9682,3.4191,-0.008,-0.0265,-0.9312,3.3499,0.196,1.6921,-1.0892
446,True,0.0909,4.009,-8.6376,-0.52,-1.061,-0.418,0.0026,-2.8013,1.3373,-0.0903,-0.2896,0.0112,1.4222,0.5704,0.2168,4.3613,-0.5793,-1.66,5.9267,2.0452,0.0729,0.018,2.2276,8.4184,0.0489,4.3308,1.9175
447,False,0.4472,-1.4951,-4.1614,0.2733,0.2996,0.5092,0.0257,5.9744,-0.9734,0.2084,0.0555,-0.0089,-3.4667,0.0722,-0.0156,1.1111,0.2036,-2.1963,11.8773,3.8218,-0.3017,0.1647,-3.9597,4.0875,-0.0211,3.8857,4.0833
448,False,0.2724,1.4381,-2.4542,0.2501,-0.0913,0.4313,0.0187,-1.2969,0.3055,0.091,-2.1152,-0.0003,-0.6955,0.0755,0.04,3.7331,0.1076,-0.7401,-1.8752,-1.1763,0.1313,-0.2795,0.7561,2.7341,0.297,1.1624,0.4597
449,False,0.0909,1.3229,-10.5917,0.1686,-0.8129,-0.1703,0.0156,-3.1524,0.8567,-0.5272,-2.6964,0.001,-3.1664,0.3526,-0.0812,4.4825,-1.3105,-0.2687,-5.6439,-2.6924,-0.0742,-0.1743,4.346,11.0685,0.1458,1.8977,3.7249
450,True,0.1111,2.5167,-9.8383,-0.0747,0.3447,-1.048,0.0064,-3.1022,-0.0209,-0.4901,-0.5167,0.0086,-0.9871,0.5387,0.1848,4.03,0.0264,,1.1662,1.832,-0.0967,0.0805,1.9237,9.6438,-0.0968,0.4587,4.3553
451,False,0.4354,4.4726,-4.283,-0.5305,1.0663,0.6224,0.0107,11.4906,0.4333,0.4417,-0.2987,-0.0037,-0.9198,0.2764,0.1915,1.6759,0.4621,-1.1837,-2.867,-2.4555,0.1924,0.0785,0.8665,4.3634,0.0967,,0.8667
452,False,0.398,1.776,-2.9521,-0.2402,1.8104,0.6366,0.0274,4.4199,-1.6216,0.5606,3.1707,-0.0152,-2.2183,0.273,-0.0997,0.9835,0.5803,1.555,-0.2884,-3.2846,0.0766,-0.0415,3.2261,2.4762,0.0622,5.1445,-0.0244
453,True,0.1492,4.9915,-9.6346,-0.2821,0.7731,-0.6587,0.0037,7.6794,0.1158,-0.3355,-1.0162,0.0105,0.2889,0.62,0.1208,3.1333,-0.9006,-2.2205,-6.7679,2.6848,-0.1368,-0.3694,-0.4403,9.8562,-0.2758,2.5286,-0.9102
454,False,0.154,-2.8403,-7.7677,-0.0399,0.3898,1.6629,0.0258,-4.0049,-0.1091,0.305,0.0464,-0.0094,-1.1629,0.1322,0.008,2.3217,0.6689,,-2.2058,-1.2,-0.4529,-0.1759,-0.1223,7.6059,-0.0857,2.6242,1.2961
455,True,0.0326,-0.4452,-6.7531,0.1967,0.9009,-1.6638,0.0016,-2.2999,-0.6029,-0.3206,-0.217,0.0058,0.26,0.3905,-0.0964,2.5041,0.3292,0.9423,8.6376,1.4056,-0.0137,-0.2552,-1.5517,6.6771,-0.0516,4.1089,-0.1118
456,True,0.3498,1.6251,-3.8882,-0.287,-0.858,-0.2623,0.0127,-3.4031,0.01,-0.1824,4.3786,0.0148,-3.1186,0.6143,0.1562,1.3715,0.1556,3.4855,22.5223,6.8538,-0.0439,0.0141,1.6597,3.0426,-0.0886,7.0636,0.2756
457,False,0.2849,2.7323,-11.1199,0.2217,0.2319,0.6083,0.0137,-3.7541,0.3099,0.1326,0.2553,-0.0003,-0.4977,0.1556,-0.2277,,-0.4833,-2.5698,0.9679,-8.5196,-0.0232,0.3055,0.6337,11.0181,-0.1055,4.9058,0.9436
458,False,0.1508,4.4642,-8.5831,-0.3332,0.0214,0.3252,0.0178,-6.1612,-0.012,-0.0338,-0.4713,-0.0007,3.9476,0.2234,0.1326,3.4485,-0.0512,1.0506,-24.4214,-0.8447,0.1781,0.1013,0.7502,8.6215,0.1863,2.0488,1.9907
459,False,0.3226,-0.5026,-9.0974,-0.133,1.6826,1.1887,0.0185,8.0806,-0.2854,0.0226,-1.6066,-0.0078,-2.4888,0.0652,0.0181,2.1204,-0.0512,-1.593,3.282,-4.8006,0.1055,-0.1248,5.2043,9.1552,-0.0318,2.8504,3.5535
460,False,0.3799,1.7728,-1.1206,-0.1035,0.2469,1.7478,0.0243,-3.0521,0.354,0.1222,-0.1171,-0.0007,-0.6965,0.1768,-0.0391,3.5298,0.728,-2.3833,-10.1399,1.7136,-0.2282,-0.33,1.0033,1.225,0.1566,,1.7016
461,True,0.3172,3.8216,-9.0309,-0.5161,1.2767,-1.5081,0.0032,-3.1022,0.8258,-0.3132,-1.2433,0.0059,-2.0367,0.4984,0.072,4.5311,-0.487,-1.6776,-8.3548,-4.6348,-0.3837,-0.0298,1.5264,9.134,-0.3377,,-0.6911
462,False,0.2634,0.0537,-2.9385,-0.3186,0.3071,-1.1966,0.0127,-4.1052,-0.4839,-0.1497,0.1009,0.0004,0.7636,0.4418,0.1949,1.7593,0.5138,-0.5115,20.9355,5.0062,0.0358,-0.0329,0.1955,2.631,-0.0238,3.1853,0.7363
463,False,0.3784,-1.5675,-7.2837,0.2224,-0.6175,0.2119,0.0032,0.0069,-0.744,-0.013,2.8074,0.0006,0.1953,0.6623,-0.4567,2.0741,0.4695,1.8062,-1.8752,5.4089,0.0736,-0.2693,0.7327,6.6499,-0.0496,2.4458,0.17
464,True,0.3047,1.0192,-8.2061,-0.3446,-0.5198,-0.1562,0.0045,8.4818,0.0806,-0.2538,0.0918,0.0069,1.3361,0.417,0.3582,3.2815,-0.1066,1.6534,0.3728,2.7085,0.1195,0.1138,-3.313,8.3958,-0.2683,2.4124,8.1443
465,True,0.1333,1.189,-10.4531,-0.1503,-0.0763,-0.6375,0.0155,-2.701,1.0595,-0.3994,-1.5248,0.0006,-3.4569,0.6374,0.0467,4.2018,-0.0623,1.0033,-12.5863,-1.579,0.0512,-0.1231,0.5962,10.447,0.1336,2.1613,-3.5972
466,True,0.3912,0.154,-9.3948,0.2341,-0.7002,-1.1471,0.0065,-2.8013,0.2569,0.0018,-0.1716,-0.0025,-2.0928,0.5681,-0.1923,2.9778,-0.8378,1.8576,-2.2058,2.5426,0.1839,-0.2446,-1.882,9.4101,-0.2253,0.6111,2.1965
467,False,0.2348,3.1081,-4.6788,-0.093,-0.1815,1.7266,0.0249,3.1662,-0.9248,0.5784,0.1645,-0.0148,2.6165,,-0.1065,0.5209,1.4592,1.2252,3.6787,-4.1373,-0.3456,0.086,-0.7957,4.3935,0.1679,0.0615,-2.2381
468,False,0.2814,1.9589,-5.8985,0.5013,1.6526,0.7852,0.0174,1.1603,-0.5368,0.0226,0.3643,-0.0077,-2.9648,0.46,-0.7125,0.5146,0.8166,1.8229,1.9596,0.5055,0.0066,0.2888,-0.6636,5.6875,0.2701,-3.6788,4.9961
469,False,0.3529,-0.5572,-7.4883,0.2836,0.1643,1.0825,0.027,-3.1524,-0.2854,0.2723,1.4723,-0.0062,-0.2405,0.3854,-0.3135,0.6231,0.067,-3.8637,15.1171,-2.2186,-0.0278,-0.0667,1.3168,7.0587,0.1839,3.7541,-0.8454
470,True,0.0595,0.0117,-12.1731,-0.5099,-1.1662,-0.1632,0.0132,0.9096,1.2006,-0.3712,-0.6348,0.0191,-0.3065,0.2896,0.2807,4.6025,-0.2026,-5.2153,-4.5199,-4.3031,-0.0096,0.2517,-2.1076,11.9647,0.2083,2.5567,-1.4046
471,True,0.3172,-1.981,-10.6188,-0.2369,-1.279,-0.4959,0.0031,0.7591,0.3981,-0.2879,-3.1959,0.0216,-0.3195,0.2913,0.5114,4.5993,-0.6458,-0.6551,-9.0821,-3.5688,-0.0443,-0.2117,-0.8078,10.9341,-0.2678,0.5784,2.3702
472,False,0.1984,0.0425,-12.1918,-0.1752,-0.7152,-0.9064,0.0072,-3.9046,0.623,-0.4811,-1.4158,0.0117,-1.7399,0.2466,-0.0997,4.7015,-0.0844,-1.8998,-11.3962,-6.9799,-0.1664,0.3425,-1.4846,12.1718,0.2529,4.7935,-2.734
473,False,0.2401,-0.0309,-1.9792,0.5077,0.6979,1.4293,0.0224,0.9096,-0.7,-0.0487,2.0082,-0.0234,-2.3397,0.2192,-0.1957,0.3163,0.909,2.3455,2.6869,2.1163,-0.2574,0.1395,2.5696,1.7798,0.0683,-0.1002,0.5689
474,False,0.267,-0.5907,-8.991,-0.0623,1.0512,-0.6799,0.0156,11.3402,-0.3163,0.039,-1.6066,0.0059,-0.7062,0.1065,0.0939,2.7926,-0.3909,0.9078,-17.7435,-5.6297,0.0395,0.0745,-1.8566,8.9853,0.1762,3.7428,-1.5805
475,False,0.3859,1.6138,-5.5126,-0.0828,-0.2116,-0.7224,0.0144,5.473,1.3682,-0.2493,-3.1051,-0.0001,0.1764,0.3889,0.0737,2.9111,-0.6568,-0.8724,-12.8508,-6.056,0.0447,-0.0293,1.7407,6.0231,0.1119,7.0518,-0.8511
476,False,0.415,3.3374,-3.036,0.4608,1.0587,0.8985,0.0203,-2.4002,-0.5059,,1.1363,-0.0113,4.7086,0.1439,-0.3321,1.5451,0.7871,,2.3564,-0.2525,0.1094,-0.195,2.1337,2.8889,-0.0423,3.7559,2.1029
477,True,0.0362,2.4754,-2.8193,-0.256,-0.0838,-1.1188,0.0055,2.0128,0.1114,-0.0665,-1.0616,-0.0076,-1.565,0.6248,0.2151,2.5456,-0.3577,2.0084,9.3649,2.1873,-0.0088,0.1212,-0.555,3.1655,0.6281,1.8688,1.7055
478,True,0.0521,5.5217,-3.7955,0.0415,-0.64,-1.6284,0.0036,-3.704,-0.1135,-0.3994,-0.5076,0.0075,-2.6637,0.5478,-0.0812,2.5622,0.5914,-0.175,8.8359,6.4274,-0.2924,0.0548,-1.6438,3.7801,-0.185,2.6158,-0.1033
479,False,0.3559,2.5535,-2.0937,-0.094,-0.9858,-1.7416,0.0181,6.526,-0.8543,0.094,-0.0081,-0.003,-0.3594,0.648,0.0299,1.1285,0.3144,3.68,13.6625,-1.6501,0.0122,0.2281,1.9342,2.244,-0.1191,-0.4308,7.8922
480,True,0.0988,-2.5627,-4.2149,-0.1797,0.7055,-1.4231,0.0045,1.3107,-0.0253,-0.2077,-1.0162,0.0054,-1.0016,0.4883,-0.0088,3.0667,0.0005,0.3421,-3.2637,3.8455,-0.0926,0.1014,2.4943,4.2719,-0.1536,5.3139,4.978
481,False,0.1825,6.427,-7.2916,0.4308,-0.0312,1.9248,0.0254,-4.7571,0.0585,0.2872,0.7366,-0.003,1.2743,0.0676,-0.0812,0.3651,0.6985,-0.5212,0.7695,-3.8294,0.3167,0.0635,4.9567,7.2222,0.027,-0.2032,-2.3751
482,True,0.4482,1.2485,-2.6809,-0.0553,0.1267,-0.3968,0.0158,3.3668,0.1908,-0.2969,0.1281,0.007,1.6977,0.642,0.008,3.8211,-0.2432,0.3329,8.9682,1.3109,0.4229,0.252,1.8005,2.4504,-0.2134,1.3804,6.2631
483,True,0.0318,-1.9677,-9.7572,-0.0796,-1.7149,-0.595,0.0025,-0.996,0.2922,-0.3697,-1.0162,0.0086,1.846,,0.2437,4.0484,-1.2108,-2.2427,-13.3797,-0.5841,-0.0057,-0.1095,-0.994,10.1279,0.0838,2.29,1.0249
484,False,0.1905,-0.5917,-5.4984,-0.1049,0.2996,0.8277,0.0155,2.8152,0.7949,0.0583,0.9546,-0.0057,-3.3338,0.0709,0.0737,2.7926,-0.0807,-2.1791,-11.4623,-2.9529,0.197,-0.0123,0.1739,5.2963,-0.0616,4.0906,2.2264
485,False,0.4526,1.51,-6.7567,0.0856,1.6676,1.1462,0.023,-0.7954,0.3319,0.1608,-0.108,0.0049,2.013,0.2305,-0.0964,0.9084,-0.1989,-2.95,-1.9413,0.4107,-0.0212,-0.2792,1.6845,6.7044,0.0253,1.6198,-0.1592
486,False,0.0425,1.1378,-11.4154,-0.304,-0.7002,-0.8286,0.0206,2.3137,0.0232,-0.065,-2.4694,-0.0024,-0.6124,0.1322,0.0602,3.645,-0.306,-2.602,-11.3301,-4.5637,-0.2892,-0.0446,0.23,11.4548,0.0152,2.279,0.5786
487,False,0.4651,1.4731,-3.9311,-0.1385,0.029,0.7003,0.0074,-8.468,-0.6514,0.146,1.4995,-0.0048,-1.6496,0.1427,0.1494,0.8559,0.2516,-3.5536,14.7204,-0.6552,0.1035,-0.252,4.5204,3.5035,0.1051,-2.3202,-1.2674
488,True,0.1726,-0.3332,-9.4728,0.0459,-0.4371,-1.1683,0.0152,,-0.7837,-0.0814,0.0373,0.0072,1.2062,0.6359,-0.2445,2.6451,0.1408,1.514,12.2079,7.3986,0.0307,0.234,1.1644,9.1977,0.0115,1.0937,5.6041
489,False,0.1925,3.801,-8.1659,-0.0172,0.9986,1.0683,0.0189,-13.3323,-1.1938,0.149,0.0373,-0.0108,-0.2379,0.3146,-0.3809,1.6059,0.6763,-6.0336,5.0011,0.1265,0.2415,-0.0419,-1.453,8.1927,,1.1671,0.3709
490,True,0.0366,4.2009,-7.9618,-0.1632,-0.1364,-0.5525,0.0142,-6.4621,0.2614,0.2247,1.7993,-0.0013,-0.7477,0.5997,-0.0846,3.0,-0.2358,-4.3422,10.7533,6.2379,-0.1195,0.1242,-0.062,7.6059,0.4547,-0.7823,-0.1282
491,False,0.2401,3.67,-7.8748,0.4058,1.0061,0.4455,0.0227,-11.6272,0.4598,,2.2534,-0.0175,0.3367,0.0752,-0.0829,0.7733,0.1888,-1.1267,-12.3218,-1.2711,0.0967,-0.1898,-1.4953,7.3576,-0.0693,2.4911,-4.0324
492,False,0.0546,4.3019,-2.8665,0.1078,0.0139,-0.6941,0.0189,,-0.3604,0.146,0.0918,-0.0014,-1.0277,0.3061,-0.157,1.276,0.2922,-0.9788,3.6126,2.3058,-0.0509,0.0923,1.8547,2.8889,0.2373,5.6906,-3.6307
493,False,0.4506,0.8201,-7.0058,-0.0716,1.1489,0.4313,0.023,4.0688,-0.4045,0.4982,0.2462,-0.0035,-0.3746,0.2797,0.1006,1.3802,0.861,-1.4667,-2.2058,-1.0816,-0.4536,0.0374,3.7926,6.9497,-0.0943,2.5786,-2.7703
494,False,0.464,2.6072,-2.9891,0.0665,0.5175,-0.0288,0.0195,8.7325,-1.1453,0.0494,0.6549,-0.0141,0.931,0.1937,-0.13,0.9985,0.5692,2.1414,6.1912,-0.5605,0.3817,-0.1728,-2.7574,2.8631,-0.2752,3.2368,3.4653
495,True,0.4206,-4.1787,-12.5583,-0.1201,-1.5947,-1.2462,0.0012,-3.5034,0.9845,-0.4113,-2.4512,0.0078,-1.284,0.6262,0.1124,,-0.8821,-0.9731,-9.2804,-2.6687,-0.0054,-0.1663,0.6564,12.6598,-0.0191,5.1531,-0.3639
496,False,0.4543,1.7474,-4.946,0.1348,-1.076,-0.3685,0.0095,-2.0491,-0.5368,0.0969,1.772,-0.0012,2.3154,0.6291,-0.1637,2.213,-0.1841,-1.7764,8.0425,5.7405,0.2027,0.0539,0.9934,4.7546,0.2079,4.5912,-3.7545
497,True,0.447,5.0522,-9.0406,-0.4716,-1.4518,-0.7578,0.0099,,1.2579,-0.123,-1.2796,0.0202,-0.4298,0.644,0.0147,3.9993,-0.4094,-0.9644,-16.9501,-0.1578,-0.1187,0.0136,1.7067,9.3039,0.1896,3.1352,-0.3204
498,False,0.3172,-2.2935,-9.6771,-0.4602,0.5777,0.2048,0.0035,-7.2644,1.1653,-0.123,-1.3704,0.0056,-0.7811,0.1252,0.2151,3.5298,0.1593,-1.3383,-15.5616,-6.743,0.0614,-0.0573,1.443,9.75,,1.9829,-2.2945
499,False,0.3799,2.7574,-1.3978,-0.1791,-0.8505,0.1694,0.0171,-4.4562,0.3275,-0.0294,0.0282,-0.0119,-0.9608,0.2107,-0.0593,2.7363,0.4326,0.0137,0.1745,1.4293,-0.3965,0.0797,2.6277,1.2811,-0.0345,-0.989,4.9959
500,False,0.2885,-1.6619,-2.2728,0.1419,0.3221,1.309,0.0201,1.3107,-1.0968,-0.0309,-0.6166,-0.0102,1.0736,0.4121,-0.3388,,1.0936,-2.6299,-1.8752,2.3531,-0.0745,-0.2735,-1.8538,2.0893,0.1214,3.2372,2.5956
501,False,0.3438,2.5381,-1.1991,-0.1067,1.2542,0.6154,0.0187,8.3815,-0.3869,0.1831,0.9728,-0.0102,0.2979,0.1275,0.0299,0.5781,0.4954,4.7675,3.7448,1.3109,-0.2909,0.4673,3.3726,1.5218,0.2702,2.3676,3.0904
502,False,0.4532,1.3724,-5.5596,0.2944,-0.4747,-0.6021,0.0187,1.3609,0.2217,-0.068,0.0736,0.0041,-1.5262,0.0854,0.0669,2.7363,-0.3725,2.0543,0.9018,-4.6821,0.2117,-0.0258,-0.5666,5.3565,0.0195,0.6318,5.6988
503,False,0.0438,1.7248,-8.3995,0.3356,0.9911,1.8328,0.0247,-5.6597,-2.0493,0.4803,1.1181,-0.0136,-0.4251,0.0709,-0.2041,0.1904,0.7317,4.0078,-7.1646,-0.5841,-0.0236,0.2869,-2.3739,8.0799,0.0498,2.36,1.191
504,False,0.0954,0.7757,-8.2996,-0.4898,-0.625,-0.6021,0.0255,-2.1996,1.0331,-0.0368,-0.771,0.0104,3.3774,0.1909,0.4238,4.3858,-0.1251,2.448,-1.214,1.6188,0.1208,-0.0641,1.3351,8.4861,0.2398,4.015,0.3134
505,False,0.2778,0.4786,-7.527,-0.0598,0.4499,0.3889,0.009,2.5143,0.5921,-0.1676,-2.6419,0.0187,2.4199,,0.2134,3.2074,-0.402,2.9784,-11.3301,-3.8768,-0.0632,-0.083,1.9245,8.0573,-0.0216,1.8693,4.5352
506,False,0.037,0.8379,-3.2532,-0.2366,0.8408,-0.7578,0.0112,2.414,-0.2061,0.0553,0.882,-0.0026,1.7355,0.3751,-0.1435,2.6202,-0.1472,-0.3571,6.7863,6.6169,-0.009,0.0663,2.0096,3.2577,-0.008,3.0061,3.215
507,True,0.3724,0.4894,-9.032,-0.0911,0.6829,-0.7153,0.0136,-6.7128,-0.3825,-0.1037,0.9001,-0.0092,-4.2953,0.53,-0.1351,1.8426,-0.7122,-1.9227,11.5468,4.1297,0.0476,0.2068,1.4022,9.134,0.0819,4.7395,1.3438
508,False,0.3649,6.3856,-3.1892,0.5776,0.7656,1.6558,0.0283,-8.3677,-0.3516,0.4462,-0.3714,-0.0156,2.9471,,-0.3556,1.467,1.2339,-1.7425,1.8274,-3.1661,0.1822,-0.3795,1.778,3.3191,0.2601,4.7174,-0.204
509,False,0.3649,-1.2714,-7.2277,0.35,-0.1063,-0.5384,0.0127,,-0.4574,-0.0011,1.772,-0.0051,0.664,0.6377,-0.3169,3.037,0.7354,1.1351,15.1171,5.5747,-0.2922,-0.1486,3.5816,6.9497,0.0701,0.3534,-3.044
510,False,0.1055,1.5161,-11.4428,-0.1207,-0.4296,0.3747,0.0031,-1.8987,1.3417,-0.447,-3.3594,0.0077,1.3091,0.4319,0.1141,4.5068,-1.2699,0.7854,-25.0165,-1.2474,-0.0878,0.1184,2.6811,11.7971,0.1059,4.7289,-0.7795
511,True,0.0808,-1.706,-7.664,-0.3541,-0.9783,-1.9044,0.0099,9.3844,0.1908,-0.0844,2.3169,-0.0093,-2.0909,0.6098,0.274,0.8408,0.1556,-3.5071,17.3651,6.3564,-0.1566,-0.1507,-2.4745,6.8679,-0.3503,-0.2395,1.1681
512,True,0.3664,-0.427,-10.5462,-0.3207,-0.6626,-1.2603,0.003,1.4612,0.8302,-0.3132,-0.989,0.0157,-0.2725,0.5156,-0.1048,2.728,-0.7898,-3.0602,10.7533,2.8743,0.1818,0.0632,2.8907,10.2959,0.0497,1.9801,-0.2616
513,False,0.1302,-0.0537,-8.3565,0.1801,-1.3616,-0.956,0.003,2.8152,-0.4486,0.0836,2.8528,-0.0025,0.5421,0.2051,-0.2546,2.5124,0.1925,-0.098,11.4806,1.832,0.0301,0.1213,1.3373,7.651,-0.0914,1.1909,0.1158
